201073514,16016688,04/05/2016 10:07:48 PM,0521,BURG NO FORCE - RES/NIGHT,SILVER SPRING,14100  CASTLE BLVD,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I2,380,01/06/2016 05:00:00 PM,04/05/2016 08:02:00 PM,39.086029307087742,-76.940284025094826,3D,"(39.086029307087742, -76.940284025094826)",14100
201073496,16016678,04/05/2016 08:53:35 PM,0635,LARCENY AUTO PART UNDER $50,BETHESDA,10400  OLD GEORGETOWN RD,BETHESDA,MD,,MCPD,Parking Lot - Commercial,E,2E3,197,04/05/2016 08:15:00 AM,04/05/2016 08:45:00 PM,39.024894757131648,-77.125321413900451,2D,"(39.024894757131648, -77.125321413900451)",10400
201073482,16016662,04/05/2016 07:32:07 PM,2942,MENTAL TRANSPORT,WHEATON,11100  GEORGIA AVE,SILVER SPRING,MD,,MCPD,Residence - Apartment/Condo,L,4L2,352,04/05/2016 07:32:00 PM,04/05/2016 12:00:00 AM,39.036221618488263,-77.049884257825269,4D,"(39.036221618488263, -77.049884257825269)",11100
201073487,16016664,04/05/2016 07:24:22 PM,1011,FORGERY/CNTRFT-CRDT CARDS,WHEATON,2300  RANDOLPH RD,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,L,4L1,366,04/05/2016 07:24:00 PM,,39.063149357666099,-76.964721543887364,4D,"(39.063149357666099, -76.964721543887364)",2300
